venue_id,venue_name,city,country,research_priority,candidate_source,item_name,item_priority,kind,confidence,catalog_id,why_for_visitor,notes
rome-bioparco,Bioparco di Roma,Rome,Italy,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Elephant,1,animal,template,african-elephant,,
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Giraffe,1,animal,template,reticulated-giraffe,,
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Lion,1,animal,template,african-lion,,
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Tram / drive-through,1,experience,template,,Core safari format,
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Cheetah or fast cat,2,animal,template,cheetah,,
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Rhino (if present),2,animal,template,,,Confirm species/presence
nairobi-safari-walk,Nairobi Safari Walk,Nairobi,Kenya,8,template:generic_safari,Zebra,2,animal,template,zebra,,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
kuala-lumpur-zoo,Zoo Negara,Kuala Lumpur,Malaysia,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
chapultepec-zoo,Chapultepec Zoo,Mexico City,Mexico,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
artis-zoo,Artis Zoo,Amsterdam,Netherlands,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
auckland-zoo,Auckland Zoo,Auckland,New Zealand,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
wellington-zoo,Wellington Zoo,Wellington,New Zealand,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
oslo-zoo,Kristiansand Zoo,Kristiansand,Norway,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
lima-leyendas,Parque de las Leyendas,Lima,Peru,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
manila-zoo,Manila Zoo,Manila,Philippines,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
warsaw-zoo,Warsaw Zoo,Warsaw,Poland,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
lisbon-zoo,Lisbon Zoo,Lisbon,Portugal,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
